nohup: ignoring input
INFO:root:
CUDNN VERSION: 8500
INFO:root:Loading train dataset
INFO:root:Avaliable images: 60000
INFO:root:Running on 10000 images
INFO:root:building database...
PID:  2346548
  0%|          | 0/10000 [00:00<?, ?it/s]
  5%|5         | 519/10000 [00:00<00:01, 5188.62it/s]
 10%|#         | 1038/10000 [00:00<00:01, 5185.25it/s]
 16%|#5        | 1584/10000 [00:00<00:01, 5310.22it/s]
 21%|##1       | 2117/10000 [00:00<00:01, 5317.26it/s]
 27%|##6       | 2673/10000 [00:00<00:01, 5403.78it/s]
 32%|###2      | 3234/10000 [00:00<00:01, 5472.74it/s]
 38%|###7      | 3782/10000 [00:00<00:01, 5434.06it/s]
 43%|####3     | 4332/10000 [00:00<00:01, 5452.46it/s]
 49%|####8     | 4878/10000 [00:00<00:00, 5394.46it/s]
 54%|#####4    | 5418/10000 [00:01<00:01, 4343.87it/s]
 59%|#####9    | 5925/10000 [00:01<00:00, 4530.12it/s]
 65%|######4   | 6470/10000 [00:01<00:00, 4778.99it/s]
 70%|#######   | 7009/10000 [00:01<00:00, 4947.61it/s]
 75%|#######5  | 7540/10000 [00:01<00:00, 5047.98it/s]
 81%|########  | 8065/10000 [00:01<00:00, 5102.65it/s]
 86%|########5 | 8587/10000 [00:01<00:00, 5136.60it/s]
 91%|#########1| 9138/10000 [00:01<00:00, 5246.20it/s]
 97%|#########6| 9679/10000 [00:01<00:00, 5292.14it/s]
100%|##########| 10000/10000 [00:01<00:00, 5132.37it/s]
INFO:root:database build finish
INFO:root:Using MUNIT output from /mnt/raid/home/eyal_michaeli/git/imaginaire/logs/2023_0421_1405_28_ampO1_lower_LR/inference_cp_400k_style_std_1.5_on_new_10k/
INFO:root:Loading validation dataset
INFO:root:Avaliable images: 10000
INFO:root:Running on 3300 images
INFO:root:building database...
  0%|          | 0/3300 [00:00<?, ?it/s]
 16%|#5        | 520/3300 [00:00<00:00, 5194.21it/s]
 32%|###2      | 1069/3300 [00:00<00:00, 5361.99it/s]
 49%|####8     | 1606/3300 [00:00<00:00, 5300.14it/s]
 66%|######6   | 2192/3300 [00:00<00:00, 5514.20it/s]
 83%|########3 | 2744/3300 [00:00<00:00, 5423.52it/s]
100%|#########9| 3287/3300 [00:00<00:00, 5412.31it/s]
100%|##########| 3300/3300 [00:00<00:00, 5392.93it/s]
INFO:root:database build finish
INFO:root:Not using MUNIT output
INFO:root:[Warning] Ignoring Error(s) in loading state_dict for HybridNetsBackbone:
	size mismatch for classifier.header.pointwise_conv.conv.weight: copying a param with shape torch.Size([9, 160, 1, 1]) from checkpoint, the shape in current model is torch.Size([36, 160, 1, 1]).
	size mismatch for classifier.header.pointwise_conv.conv.bias: copying a param with shape torch.Size([9]) from checkpoint, the shape in current model is torch.Size([36]).
INFO:root:[Warning] Don't panic if you see this, this might be because you load a pretrained weights with different number of classes. The rest of the weights should be loaded already.
INFO:root:[Info] Successfully!!!
INFO:root:Epoch 1/50
  0%|          | 0/625 [00:00<?, ?it/s]
  0%|          | 1/625 [00:21<3:45:29, 21.68s/it]
 87%|########6 | 180/207 [10:58<01:34,  3.51s/it]
 87%|########7 | 181/207 [11:02<01:30,  3.49s/it]
 88%|########7 | 182/207 [11:05<01:29,  3.57s/it]
 88%|########8 | 183/207 [11:09<01:25,  3.56s/it]
 89%|########8 | 184/207 [11:12<01:20,  3.49s/it]
 89%|########9 | 185/207 [11:16<01:17,  3.51s/it]
 90%|########9 | 186/207 [11:20<01:15,  3.59s/it]
 90%|######### | 187/207 [11:23<01:11,  3.58s/it]
 91%|######### | 188/207 [11:27<01:08,  3.63s/it]
 91%|#########1| 189/207 [11:31<01:05,  3.63s/it]
 92%|#########1| 190/207 [11:34<01:02,  3.65s/it]
 92%|#########2| 191/207 [11:38<00:58,  3.63s/it]
 93%|#########2| 192/207 [11:42<00:55,  3.69s/it]
 93%|#########3| 193/207 [11:45<00:52,  3.72s/it]
 94%|#########3| 194/207 [11:49<00:48,  3.70s/it]
 94%|#########4| 195/207 [11:53<00:43,  3.63s/it]
 95%|#########4| 196/207 [11:56<00:39,  3.59s/it]
 95%|#########5| 197/207 [12:00<00:36,  3.61s/it]
 96%|#########5| 198/207 [12:04<00:33,  3.68s/it]
 96%|#########6| 199/207 [12:07<00:29,  3.68s/it]
 97%|#########6| 200/207 [12:11<00:25,  3.68s/it]
 97%|#########7| 201/207 [12:15<00:22,  3.68s/it]
 98%|#########7| 202/207 [12:18<00:18,  3.65s/it]
 98%|#########8| 203/207 [12:22<00:14,  3.62s/it]
 99%|#########8| 204/207 [12:26<00:11,  3.73s/it]
 99%|#########9| 205/207 [12:29<00:07,  3.69s/it]
100%|#########9| 206/207 [12:33<00:03,  3.80s/it]
100%|##########| 207/207 [12:36<00:00,  3.53s/it]
100%|##########| 207/207 [12:36<00:00,  3.66s/it]
INFO:root:Val. Epoch: 2/50. Classification loss: 1157.79697. Regression loss: 2.92427. Segmentation loss: 1.67439. Total loss: 1162.39563
INFO:root:Epoch 3/50

  0%|          | 0/625 [00:00<?, ?it/s]
  0%|          | 1/625 [00:07<1:13:50,  7.10s/it]
  0%|          | 2/625 [00:07<32:41,  3.15s/it]  
  0%|          | 3/625 [00:07<19:27,  1.88s/it]
  1%|          | 4/625 [00:08<13:42,  1.33s/it]
  1%|          | 5/625 [00:08<10:26,  1.01s/it]
  1%|          | 6/625 [00:09<08:10,  1.26it/s]
  1%|1         | 7/625 [00:09<06:45,  1.52it/s]
  1%|1         | 8/625 [00:09<05:56,  1.73it/s]
  1%|1         | 9/625 [00:12<12:31,  1.22s/it]
  2%|1         | 10/625 [00:12<09:56,  1.03it/s]
  2%|1         | 11/625 [00:13<07:55,  1.29it/s]
  2%|1         | 12/625 [00:13<06:32,  1.56it/s]
  2%|2         | 13/625 [00:14<05:50,  1.75it/s]
  2%|2         | 14/625 [00:14<05:23,  1.89it/s]
  2%|2         | 15/625 [00:14<04:54,  2.07it/s]
  3%|2         | 16/625 [00:15<04:36,  2.20it/s]
  3%|2         | 17/625 [00:17<10:40,  1.05s/it]
  3%|2         | 18/625 [00:18<08:46,  1.15it/s]
  3%|3         | 19/625 [00:18<07:28,  1.35it/s]
  3%|3         | 20/625 [00:18<06:21,  1.59it/s]
  3%|3         | 21/625 [00:19<05:25,  1.85it/s]
  4%|3         | 22/625 [00:19<04:46,  2.11it/s]
  4%|3         | 23/625 [00:19<04:21,  2.30it/s]
  4%|3         | 24/625 [00:20<04:10,  2.40it/s]
  4%|4         | 25/625 [00:23<11:39,  1.17s/it]
  4%|4         | 26/625 [00:23<09:19,  1.07it/s]
  4%|4         | 27/625 [00:24<07:39,  1.30it/s]
  4%|4         | 28/625 [00:24<06:45,  1.47it/s]
  5%|4         | 29/625 [00:24<06:04,  1.63it/s]
  5%|4         | 30/625 [00:25<05:21,  1.85it/s]
  5%|4         | 31/625 [00:25<04:51,  2.04it/s]
  5%|5         | 32/625 [00:26<04:22,  2.26it/s]
  5%|5         | 33/625 [00:28<10:47,  1.09s/it]
  5%|5         | 34/625 [00:29<08:50,  1.11it/s]
  6%|5         | 35/625 [00:29<07:08,  1.38it/s]
  6%|5         | 36/625 [00:29<05:56,  1.65it/s]
  6%|5         | 37/625 [00:30<05:10,  1.89it/s]
  6%|6         | 38/625 [00:30<04:59,  1.96it/s]
  6%|6         | 39/625 [00:31<04:52,  2.00it/s]
  6%|6         | 40/625 [00:31<04:32,  2.15it/s]
  7%|6         | 41/625 [00:33<10:39,  1.10s/it]
  7%|6         | 42/625 [00:34<08:40,  1.12it/s]
  7%|6         | 43/625 [00:34<07:27,  1.30it/s]
  7%|7         | 44/625 [00:35<06:22,  1.52it/s]
  7%|7         | 45/625 [00:35<05:25,  1.78it/s]
  7%|7         | 46/625 [00:35<04:53,  1.98it/s]
  8%|7         | 47/625 [00:36<04:39,  2.06it/s]
  8%|7         | 48/625 [00:36<04:39,  2.06it/s]
  8%|7         | 49/625 [00:39<10:26,  1.09s/it]
  8%|8         | 50/625 [00:39<08:25,  1.14it/s]INFO:root:Step: 1300. Epoch: 3/50. Iteration: 51/625. Cls loss: 729.435. Reg loss: 3.245. Seg loss: 1.555. Total loss: 734.234

  8%|8         | 51/625 [00:40<06:58,  1.37it/s]
  8%|8         | 52/625 [00:40<06:10,  1.55it/s]
  8%|8         | 53/625 [00:41<05:41,  1.68it/s]
  9%|8         | 54/625 [00:41<05:04,  1.87it/s]
  9%|8         | 55/625 [00:41<04:41,  2.03it/s]
  9%|8         | 56/625 [00:42<04:08,  2.29it/s]
  9%|9         | 57/625 [00:44<09:53,  1.05s/it]
  9%|9         | 58/625 [00:45<08:14,  1.15it/s]
  9%|9         | 59/625 [00:45<06:55,  1.36it/s]
 10%|9         | 60/625 [00:45<05:52,  1.60it/s]
 10%|9         | 61/625 [00:46<05:10,  1.81it/s]
 10%|9         | 62/625 [00:46<04:51,  1.93it/s]
 10%|#         | 63/625 [00:47<04:42,  1.99it/s]
 10%|#         | 64/625 [00:47<04:28,  2.09it/s]
 10%|#         | 65/625 [00:49<09:17,  1.00it/s]
 11%|#         | 66/625 [00:50<07:24,  1.26it/s]
 11%|#         | 67/625 [00:50<06:20,  1.47it/s]
 11%|#         | 68/625 [00:50<05:31,  1.68it/s]
 11%|#1        | 69/625 [00:51<05:05,  1.82it/s]
 11%|#1        | 70/625 [00:51<04:35,  2.02it/s]
 11%|#1        | 71/625 [00:52<04:13,  2.19it/s]
 12%|#1        | 72/625 [00:52<04:01,  2.29it/s]
 12%|#1        | 73/625 [00:55<10:09,  1.10s/it]
 12%|#1        | 74/625 [00:55<08:08,  1.13it/s]
 12%|#2        | 75/625 [00:55<06:45,  1.36it/s]
 12%|#2        | 76/625 [00:56<05:44,  1.59it/s]
 12%|#2        | 77/625 [00:56<04:56,  1.85it/s]
 12%|#2        | 78/625 [00:57<04:38,  1.97it/s]
 13%|#2        | 79/625 [00:57<04:32,  2.01it/s]
 13%|#2        | 80/625 [00:57<04:17,  2.12it/s]
 13%|#2        | 81/625 [01:00<09:18,  1.03s/it]
 13%|#3        | 82/625 [01:00<07:25,  1.22it/s]
 13%|#3        | 83/625 [01:01<06:18,  1.43it/s]
 13%|#3        | 84/625 [01:01<05:42,  1.58it/s]
 14%|#3        | 85/625 [01:01<05:09,  1.74it/s]
 14%|#3        | 86/625 [01:02<04:33,  1.97it/s]
 14%|#3        | 87/625 [01:02<04:10,  2.15it/s]
 14%|#4        | 88/625 [01:03<03:48,  2.35it/s]
 14%|#4        | 89/625 [01:05<09:41,  1.09s/it]
 14%|#4        | 90/625 [01:06<07:45,  1.15it/s]
 15%|#4        | 91/625 [01:06<06:24,  1.39it/s]
 15%|#4        | 92/625 [01:06<05:20,  1.66it/s]
 15%|#4        | 93/625 [01:07<04:45,  1.86it/s]
 15%|#5        | 94/625 [01:07<04:27,  1.99it/s]
 15%|#5        | 95/625 [01:07<03:58,  2.22it/s]
 15%|#5        | 96/625 [01:08<03:45,  2.35it/s]
 16%|#5        | 97/625 [01:10<09:25,  1.07s/it]
 16%|#5        | 98/625 [01:11<07:34,  1.16it/s]
 16%|#5        | 99/625 [01:11<06:24,  1.37it/s]
 16%|#6        | 100/625 [01:12<05:45,  1.52it/s]
 16%|#6        | 101/625 [01:12<05:05,  1.72it/s]
 16%|#6        | 102/625 [01:12<04:29,  1.94it/s]
 16%|#6        | 103/625 [01:13<04:06,  2.12it/s]
 17%|#6        | 104/625 [01:13<03:39,  2.37it/s]
 17%|#6        | 105/625 [01:16<09:27,  1.09s/it]
 17%|#6        | 106/625 [01:16<07:32,  1.15it/s]
 17%|#7        | 107/625 [01:16<06:08,  1.41it/s]
 17%|#7        | 108/625 [01:17<05:14,  1.64it/s]
 17%|#7        | 109/625 [01:17<05:19,  1.62it/s]
 18%|#7        | 110/625 [01:18<04:55,  1.74it/s]
 18%|#7        | 111/625 [01:18<04:28,  1.91it/s]
 18%|#7        | 112/625 [01:19<04:07,  2.07it/s]
 18%|#8        | 113/625 [01:21<08:20,  1.02it/s]
 18%|#8        | 114/625 [01:21<06:50,  1.25it/s]
 18%|#8        | 115/625 [01:22<05:50,  1.46it/s]
 19%|#8        | 116/625 [01:22<05:05,  1.67it/s]
 19%|#8        | 117/625 [01:22<04:27,  1.90it/s]
 19%|#8        | 118/625 [01:23<03:52,  2.18it/s]
 19%|#9        | 119/625 [01:23<03:30,  2.40it/s]
 19%|#9        | 120/625 [01:23<03:34,  2.36it/s]
 19%|#9        | 121/625 [01:26<09:38,  1.15s/it]
 20%|#9        | 122/625 [01:27<07:41,  1.09it/s]
 20%|#9        | 123/625 [01:27<06:18,  1.33it/s]
 20%|#9        | 124/625 [01:27<05:29,  1.52it/s]
 20%|##        | 125/625 [01:28<05:00,  1.66it/s]
 20%|##        | 126/625 [01:28<04:30,  1.85it/s]
 20%|##        | 127/625 [01:29<04:05,  2.03it/s]
 20%|##        | 128/625 [01:29<03:47,  2.18it/s]
 21%|##        | 129/625 [01:31<08:29,  1.03s/it]
 21%|##        | 130/625 [01:32<07:11,  1.15it/s]
 21%|##        | 131/625 [01:32<05:59,  1.37it/s]
 21%|##1       | 132/625 [01:33<05:05,  1.61it/s]
 21%|##1       | 133/625 [01:33<04:22,  1.87it/s]
 21%|##1       | 134/625 [01:33<03:59,  2.05it/s]
 22%|##1       | 135/625 [01:34<04:00,  2.04it/s]
 22%|##1       | 136/625 [01:34<03:49,  2.13it/s]
 22%|##1       | 137/625 [01:37<08:49,  1.09s/it]
 22%|##2       | 138/625 [01:37<07:13,  1.12it/s]
 22%|##2       | 139/625 [01:38<06:05,  1.33it/s]
 22%|##2       | 140/625 [01:38<05:18,  1.52it/s]
 23%|##2       | 141/625 [01:39<04:40,  1.72it/s]
 23%|##2       | 142/625 [01:39<04:07,  1.95it/s]
 23%|##2       | 143/625 [01:39<03:48,  2.11it/s]
 23%|##3       | 144/625 [01:40<03:42,  2.17it/s]
 23%|##3       | 145/625 [01:42<08:31,  1.06s/it]
 23%|##3       | 146/625 [01:43<07:20,  1.09it/s]
 24%|##3       | 147/625 [01:43<05:58,  1.34it/s]
 24%|##3       | 148/625 [01:44<05:08,  1.54it/s]
 24%|##3       | 149/625 [01:44<04:38,  1.71it/s]
 24%|##4       | 150/625 [01:44<04:10,  1.89it/s]INFO:root:Step: 1400. Epoch: 3/50. Iteration: 151/625. Cls loss: 728.657. Reg loss: 3.224. Seg loss: 1.548. Total loss: 733.428

 24%|##4       | 151/625 [01:45<03:47,  2.08it/s]
 24%|##4       | 152/625 [01:45<03:26,  2.29it/s]
 24%|##4       | 153/625 [01:47<07:51,  1.00it/s]
 25%|##4       | 154/625 [01:48<07:01,  1.12it/s]
 25%|##4       | 155/625 [01:48<06:00,  1.31it/s]
 25%|##4       | 156/625 [01:49<05:08,  1.52it/s]
 25%|##5       | 157/625 [01:49<04:26,  1.75it/s]
 25%|##5       | 158/625 [01:50<04:04,  1.91it/s]
 25%|##5       | 159/625 [01:50<03:48,  2.04it/s]
 26%|##5       | 160/625 [01:51<03:40,  2.11it/s]
 26%|##5       | 161/625 [01:53<07:39,  1.01it/s]
 26%|##5       | 162/625 [01:53<06:15,  1.23it/s]
 26%|##6       | 163/625 [01:53<05:14,  1.47it/s]
 26%|##6       | 164/625 [01:54<04:37,  1.66it/s]
 26%|##6       | 165/625 [01:54<04:20,  1.77it/s]
 27%|##6       | 166/625 [01:55<04:00,  1.91it/s]
 27%|##6       | 167/625 [01:55<03:36,  2.12it/s]
 27%|##6       | 168/625 [01:56<03:20,  2.27it/s]
 27%|##7       | 169/625 [01:58<07:24,  1.03it/s]
 27%|##7       | 170/625 [01:58<06:43,  1.13it/s]
 27%|##7       | 171/625 [01:59<05:40,  1.33it/s]
 28%|##7       | 172/625 [01:59<04:48,  1.57it/s]
 28%|##7       | 173/625 [02:00<04:11,  1.79it/s]
 28%|##7       | 174/625 [02:00<03:47,  1.99it/s]
 28%|##8       | 175/625 [02:00<03:37,  2.07it/s]
 28%|##8       | 176/625 [02:01<03:37,  2.07it/s]
 28%|##8       | 177/625 [02:03<07:33,  1.01s/it]
 28%|##8       | 178/625 [02:04<07:02,  1.06it/s]
 29%|##8       | 179/625 [02:04<05:54,  1.26it/s]
 29%|##8       | 180/625 [02:05<05:09,  1.44it/s]
 29%|##8       | 181/625 [02:05<04:28,  1.65it/s]
 29%|##9       | 182/625 [02:06<03:58,  1.86it/s]
 29%|##9       | 183/625 [02:06<03:30,  2.10it/s]
 29%|##9       | 184/625 [02:06<03:24,  2.16it/s]
 30%|##9       | 185/625 [02:08<06:25,  1.14it/s]
 30%|##9       | 186/625 [02:09<06:42,  1.09it/s]
 30%|##9       | 187/625 [02:10<05:23,  1.35it/s]
 30%|###       | 188/625 [02:10<04:30,  1.62it/s]
 30%|###       | 189/625 [02:10<03:58,  1.83it/s]
 30%|###       | 190/625 [02:11<03:42,  1.95it/s]
 31%|###       | 191/625 [02:11<03:26,  2.10it/s]
 31%|###       | 192/625 [02:11<03:08,  2.30it/s]
 31%|###       | 193/625 [02:14<06:53,  1.04it/s]
 31%|###1      | 194/625 [02:15<07:03,  1.02it/s]
 31%|###1      | 195/625 [02:15<05:53,  1.22it/s]
 31%|###1      | 196/625 [02:15<04:57,  1.44it/s]
 32%|###1      | 197/625 [02:16<04:11,  1.70it/s]
 32%|###1      | 198/625 [02:16<03:43,  1.91it/s]
 32%|###1      | 199/625 [02:17<03:30,  2.02it/s]
 32%|###2      | 200/625 [02:17<03:20,  2.12it/s]
 32%|###2      | 201/625 [02:19<05:42,  1.24it/s]
 32%|###2      | 202/625 [02:20<06:28,  1.09it/s]
 32%|###2      | 203/625 [02:20<05:15,  1.34it/s]
 33%|###2      | 204/625 [02:20<04:20,  1.62it/s]
 33%|###2      | 205/625 [02:21<03:48,  1.84it/s]
 33%|###2      | 206/625 [02:21<03:27,  2.02it/s]
 33%|###3      | 207/625 [02:22<03:07,  2.23it/s]
 33%|###3      | 208/625 [02:22<02:54,  2.38it/s]
 33%|###3      | 209/625 [02:24<06:34,  1.06it/s]
 34%|###3      | 210/625 [02:25<06:36,  1.05it/s]
 34%|###3      | 211/625 [02:25<05:24,  1.28it/s]
 34%|###3      | 212/625 [02:26<04:30,  1.53it/s]
 34%|###4      | 213/625 [02:26<03:47,  1.81it/s]
 34%|###4      | 214/625 [02:26<03:19,  2.06it/s]
 34%|###4      | 215/625 [02:27<03:11,  2.14it/s]
 35%|###4      | 216/625 [02:27<03:04,  2.22it/s]
 35%|###4      | 217/625 [02:29<06:36,  1.03it/s]
 35%|###4      | 218/625 [02:30<06:31,  1.04it/s]
 35%|###5      | 219/625 [02:31<05:16,  1.28it/s]
 35%|###5      | 220/625 [02:31<04:31,  1.49it/s]
 35%|###5      | 221/625 [02:32<04:01,  1.68it/s]
 36%|###5      | 222/625 [02:32<03:33,  1.89it/s]
 36%|###5      | 223/625 [02:32<03:13,  2.08it/s]
 36%|###5      | 224/625 [02:33<02:55,  2.28it/s]
 36%|###6      | 225/625 [02:35<06:02,  1.10it/s]
 36%|###6      | 226/625 [02:36<06:22,  1.04it/s]
 36%|###6      | 227/625 [02:36<05:16,  1.26it/s]
 36%|###6      | 228/625 [02:37<04:20,  1.52it/s]
 37%|###6      | 229/625 [02:37<03:40,  1.79it/s]
 37%|###6      | 230/625 [02:37<03:11,  2.06it/s]
 37%|###6      | 231/625 [02:38<02:57,  2.22it/s]
 37%|###7      | 232/625 [02:38<02:47,  2.34it/s]
 37%|###7      | 233/625 [02:40<05:45,  1.14it/s]
 37%|###7      | 234/625 [02:41<06:25,  1.01it/s]
 38%|###7      | 235/625 [02:41<05:09,  1.26it/s]
 38%|###7      | 236/625 [02:42<04:41,  1.38it/s]
 38%|###7      | 237/625 [02:42<03:59,  1.62it/s]
 38%|###8      | 238/625 [02:43<03:30,  1.84it/s]
 38%|###8      | 239/625 [02:43<03:08,  2.05it/s]
 38%|###8      | 240/625 [02:43<02:51,  2.25it/s]
 39%|###8      | 241/625 [02:45<05:05,  1.26it/s]
 39%|###8      | 242/625 [02:46<06:20,  1.01it/s]
 39%|###8      | 243/625 [02:47<05:11,  1.23it/s]
 39%|###9      | 244/625 [02:47<04:19,  1.47it/s]
 39%|###9      | 245/625 [02:48<03:49,  1.65it/s]
 39%|###9      | 246/625 [02:48<03:27,  1.83it/s]
 40%|###9      | 247/625 [02:48<03:04,  2.05it/s]
 40%|###9      | 248/625 [02:49<02:52,  2.18it/s]
 40%|###9      | 249/625 [02:50<05:05,  1.23it/s]INFO:root:Saved checkpoint to: ./logs/onlybdd10k_FT_v0_bs_16_with_MUNIT_5_outputs/2023_0504_0918_42/checkpoints/hybridnets-d3_2_1500.pth

 40%|####      | 250/625 [02:52<06:09,  1.02it/s]INFO:root:Step: 1500. Epoch: 3/50. Iteration: 251/625. Cls loss: 650.160. Reg loss: 2.565. Seg loss: 1.187. Total loss: 653.912

 40%|####      | 251/625 [02:52<05:06,  1.22it/s]
 40%|####      | 252/625 [02:53<04:18,  1.44it/s]
 40%|####      | 253/625 [02:53<03:46,  1.64it/s]
 41%|####      | 254/625 [02:53<03:12,  1.93it/s]
 41%|####      | 255/625 [02:54<02:52,  2.15it/s]
 41%|####      | 256/625 [02:54<02:40,  2.29it/s]
 41%|####1     | 257/625 [02:56<04:49,  1.27it/s]
 41%|####1     | 258/625 [02:57<05:34,  1.10it/s]
 41%|####1     | 259/625 [02:57<04:32,  1.34it/s]
 42%|####1     | 260/625 [02:58<03:51,  1.58it/s]
 42%|####1     | 261/625 [02:58<03:32,  1.71it/s]
 42%|####1     | 262/625 [02:59<03:20,  1.81it/s]
 42%|####2     | 263/625 [02:59<02:58,  2.03it/s]
 42%|####2     | 264/625 [02:59<02:48,  2.15it/s]
 42%|####2     | 265/625 [03:01<05:02,  1.19it/s]
 43%|####2     | 266/625 [03:02<05:51,  1.02it/s]
 43%|####2     | 267/625 [03:03<04:50,  1.23it/s]
 43%|####2     | 268/625 [03:03<04:01,  1.48it/s]
 43%|####3     | 269/625 [03:04<03:24,  1.74it/s]
 43%|####3     | 270/625 [03:04<03:02,  1.95it/s]
 43%|####3     | 271/625 [03:04<02:57,  1.99it/s]
 44%|####3     | 272/625 [03:05<02:53,  2.03it/s]
 44%|####3     | 273/625 [03:06<04:49,  1.21it/s]
 44%|####3     | 274/625 [03:08<05:46,  1.01it/s]
 44%|####4     | 275/625 [03:08<04:46,  1.22it/s]
 44%|####4     | 276/625 [03:09<04:08,  1.41it/s]
 44%|####4     | 277/625 [03:09<03:36,  1.60it/s]
 44%|####4     | 278/625 [03:09<03:12,  1.80it/s]
 45%|####4     | 279/625 [03:10<02:50,  2.03it/s]
 45%|####4     | 280/625 [03:10<02:33,  2.24it/s]
 45%|####4     | 281/625 [03:12<04:19,  1.32it/s]
 45%|####5     | 282/625 [03:13<05:37,  1.02it/s]
 45%|####5     | 283/625 [03:13<04:29,  1.27it/s]
 45%|####5     | 284/625 [03:14<03:41,  1.54it/s]
 46%|####5     | 285/625 [03:14<03:14,  1.74it/s]
 46%|####5     | 286/625 [03:15<03:03,  1.84it/s]
 46%|####5     | 287/625 [03:15<02:52,  1.96it/s]
 46%|####6     | 288/625 [03:16<02:38,  2.13it/s]
 46%|####6     | 289/625 [03:17<04:18,  1.30it/s]
 46%|####6     | 290/625 [03:18<05:08,  1.09it/s]
 47%|####6     | 291/625 [03:19<04:22,  1.27it/s]
 47%|####6     | 292/625 [03:19<03:49,  1.45it/s]
 47%|####6     | 293/625 [03:20<03:18,  1.67it/s]
 47%|####7     | 294/625 [03:20<02:55,  1.89it/s]
 47%|####7     | 295/625 [03:20<02:37,  2.10it/s]
 47%|####7     | 296/625 [03:21<02:36,  2.11it/s]
 48%|####7     | 297/625 [03:22<04:16,  1.28it/s]
 48%|####7     | 298/625 [03:24<05:37,  1.03s/it]
 48%|####7     | 299/625 [03:24<04:32,  1.19it/s]
 48%|####8     | 300/625 [03:25<03:53,  1.39it/s]
 48%|####8     | 301/625 [03:25<03:20,  1.62it/s]
 48%|####8     | 302/625 [03:25<02:53,  1.86it/s]
 48%|####8     | 303/625 [03:26<02:37,  2.04it/s]
 49%|####8     | 304/625 [03:26<02:25,  2.20it/s]
 49%|####8     | 305/625 [03:28<04:03,  1.31it/s]
 49%|####8     | 306/625 [03:29<05:25,  1.02s/it]
 49%|####9     | 307/625 [03:30<04:24,  1.20it/s]
 49%|####9     | 308/625 [03:30<03:40,  1.44it/s]
 49%|####9     | 309/625 [03:30<03:07,  1.69it/s]
 50%|####9     | 310/625 [03:31<02:44,  1.91it/s]
 50%|####9     | 311/625 [03:31<02:33,  2.05it/s]
 50%|####9     | 312/625 [03:32<02:25,  2.15it/s]
 50%|#####     | 313/625 [03:33<04:12,  1.24it/s]
 50%|#####     | 314/625 [03:35<05:01,  1.03it/s]
 50%|#####     | 315/625 [03:35<04:12,  1.23it/s]
 51%|#####     | 316/625 [03:35<03:39,  1.41it/s]
 51%|#####     | 317/625 [03:36<03:09,  1.63it/s]
 51%|#####     | 318/625 [03:36<02:48,  1.82it/s]
 51%|#####1    | 319/625 [03:37<02:27,  2.07it/s]
 51%|#####1    | 320/625 [03:37<02:18,  2.20it/s]
 51%|#####1    | 321/625 [03:39<04:00,  1.26it/s]
 52%|#####1    | 322/625 [03:40<04:48,  1.05it/s]
 52%|#####1    | 323/625 [03:40<03:49,  1.32it/s]
 52%|#####1    | 324/625 [03:40<03:06,  1.62it/s]
 52%|#####2    | 325/625 [03:41<02:37,  1.91it/s]
 52%|#####2    | 326/625 [03:41<02:20,  2.13it/s]
 52%|#####2    | 327/625 [03:41<02:08,  2.32it/s]
 52%|#####2    | 328/625 [03:42<01:57,  2.54it/s]
 53%|#####2    | 329/625 [03:44<04:37,  1.07it/s]
 53%|#####2    | 330/625 [03:45<05:10,  1.05s/it]
 53%|#####2    | 331/625 [03:46<04:12,  1.16it/s]
 53%|#####3    | 332/625 [03:46<03:32,  1.38it/s]
 53%|#####3    | 333/625 [03:46<02:56,  1.65it/s]
 53%|#####3    | 334/625 [03:47<02:30,  1.94it/s]
 54%|#####3    | 335/625 [03:47<02:22,  2.03it/s]
 54%|#####3    | 336/625 [03:48<02:20,  2.06it/s]
 54%|#####3    | 337/625 [03:49<04:11,  1.14it/s]
 54%|#####4    | 338/625 [03:51<04:37,  1.04it/s]
 54%|#####4    | 339/625 [03:51<03:46,  1.26it/s]
 54%|#####4    | 340/625 [03:51<03:17,  1.44it/s]
 55%|#####4    | 341/625 [03:52<02:56,  1.61it/s]
 55%|#####4    | 342/625 [03:52<02:36,  1.81it/s]
 55%|#####4    | 343/625 [03:53<02:19,  2.02it/s]
 55%|#####5    | 344/625 [03:53<02:07,  2.21it/s]
 55%|#####5    | 345/625 [03:55<03:38,  1.28it/s]
 55%|#####5    | 346/625 [03:56<04:38,  1.00it/s]
 56%|#####5    | 347/625 [03:56<03:46,  1.23it/s]
 56%|#####5    | 348/625 [03:57<03:06,  1.49it/s]
 56%|#####5    | 349/625 [03:57<02:34,  1.78it/s]
 56%|#####6    | 350/625 [03:57<02:14,  2.04it/s]INFO:root:Step: 1600. Epoch: 3/50. Iteration: 351/625. Cls loss: 1819.347. Reg loss: 2.534. Seg loss: 1.687. Total loss: 1823.568

 56%|#####6    | 351/625 [03:58<02:01,  2.26it/s]
 56%|#####6    | 352/625 [03:58<01:49,  2.49it/s]
 56%|#####6    | 353/625 [04:00<03:42,  1.22it/s]
 57%|#####6    | 354/625 [04:01<04:20,  1.04it/s]
 57%|#####6    | 355/625 [04:02<03:43,  1.21it/s]
 57%|#####6    | 356/625 [04:02<03:02,  1.47it/s]
 57%|#####7    | 357/625 [04:02<02:32,  1.75it/s]
 57%|#####7    | 358/625 [04:03<02:19,  1.91it/s]
